Instance, Best_Cost
gen-hyper-tw-GenHyperTW_par8-1-c.wcnf,9
gen-hyper-tw-GenHyperTW_pret60_25.wcnf,6
gen-hyper-tw-GenHyperTW_s208.wcnf,7
gen-hyper-tw-GenHyperTW_uf20-01.wcnf,6
inconsistency-measurement-im-contension-A-2-grd_3908_2_1.tgf.pl.wcnf,640
inconsistency-measurement-im-contension-C-1-grd_3018_3_7.tgf.pl.wcnf,500
inconsistency-measurement-im-forgetting-A-2-WS_300_16_70_30.tgf.pl.wcnf,37
inconsistency-measurement-im-forgetting-A-2-WS_300_16_90_30.tgf.pl.wcnf,34
inconsistency-measurement-im-forgetting-A-2-grd_3908_2_1.tgf.pl.wcnf,717
inconsistency-measurement-im-forgetting-B-2-stb_625_161.tgf.pl.wcnf,79
inconsistency-measurement-im-forgetting-B-3-WS_300_16_90_30.tgf.pl.wcnf,42
inconsistency-measurement-im-forgetting-B-3-stb_428_430.tgf.pl.wcnf,51
inconsistency-measurement-im-forgetting-B-3-stb_457_193.tgf.pl.wcnf,57
inconsistency-measurement-im-forgetting-C-1-grd_5178_1_1.tgf.pl.wcnf,1021
inconsistency-measurement-im-forgetting-T-2-grd_4383_1_10.tgf.pl.wcnf,740
inconsistency-measurement-im-hit-A-1-grd_1790_4_8.tgf.pl.wcnf,311
inconsistency-measurement-im-hit-A-1-grd_2065_1_8.tgf.pl.wcnf,304
inconsistency-measurement-im-hit-A-2-grd_1948_5_1.tgf.pl.wcnf,344
inconsistency-measurement-im-hit-B-1-grd_3018_3_7.tgf.pl.wcnf,571
inconsistency-measurement-im-hit-C-1-grd_3018_3_7.tgf.pl.wcnf,533
inconsistency-measurement-im-sum-A-2-grd_1948_5_1.tgf.pl.wcnf,360
inconsistency-measurement-im-sum-B-3-stb_327_100.tgf.pl.wcnf,39
inconsistency-measurement-im-sum-B-3-stb_339_393.tgf.pl.wcnf,56
inconsistency-measurement-im-sum-B-3-stb_696_368.tgf.pl.wcnf,84
inconsistency-measurement-im-sum-C-1-grd_1222_5_4.tgf.pl.wcnf,218
jobshop-ft10-808-1090.wcnf,122
jobshop-la04-567-0696.wcnf,23
jobshop-orb08-894-1058.wcnf,5
judgment-aggregation-ja-maxham-preflib-00049-00000295.wcnf,53
judgment-aggregation-ja-maxham-preflib-00049-00000338.wcnf,52
judgment-aggregation-ja-maxham-preflib-00049-00000390.wcnf,52
judgment-aggregation-ja-maxham-preflib-00049-00000486.wcnf,54
judgment-aggregation-ja-maxham-preflib-00049-00000517.wcnf,55
judgment-aggregation-ja-maxham-preflib-00049-00000529.wcnf,34
judgment-aggregation-ja-slater-preflib-00049-00000451.wcnf,505
judgment-aggregation-ja-slater-preflib-00049-00000468.wcnf,269
judgment-aggregation-ja-slater-preflib-00051-00000011.wcnf,501
kbtree-kbtree9_7_3_5_20_5.wcsp.wcnf,1
kbtree-kbtree9_7_3_5_20_6.wcsp.wcnf,1
kbtree-kbtree9_7_3_5_30_4.wcsp.wcnf,6
kbtree-kbtree9_7_3_5_30_5.wcsp.wcnf,6
kbtree-kbtree9_7_3_5_40_2.wcsp.wcnf,26
kbtree-kbtree9_7_3_5_60_2.wcsp.wcnf,59
kbtree-kbtree9_7_3_5_70_1.wcsp.wcnf,74
kbtree-kbtree9_7_3_5_70_4.wcsp.wcnf,73
kbtree-kbtree9_7_3_5_70_5.wcsp.wcnf,72
kbtree-kbtree9_7_3_5_80_1.wcsp.wcnf,96
kbtree-kbtree9_7_3_5_80_3.wcsp.wcnf,102
kbtree-kbtree9_7_3_5_80_6.wcsp.wcnf,104
kbtree-kbtree9_7_3_5_90_4.wcsp.wcnf,126
kbtree-kbtree9_7_3_5_90_5.wcsp.wcnf,124
logic-synthesis-normalized-5xp1.b.opb.msat.wcnf,12
logic-synthesis-normalized-alu4.b.opb.msat.wcnf,50
logic-synthesis-normalized-apex4.a.opb.msat.wcnf,776
logic-synthesis-normalized-bench1.pi.opb.msat.wcnf,121
logic-synthesis-normalized-clip.b.opb.msat.wcnf,15
logic-synthesis-normalized-count.b.opb.msat.wcnf,24
logic-synthesis-normalized-e64.b.opb.msat.wcnf,47
logic-synthesis-normalized-exam.pi.opb.msat.wcnf,63
logic-synthesis-normalized-f51m.b.opb.msat.wcnf,18
logic-synthesis-normalized-jac3.opb.msat.wcnf,15
logic-synthesis-normalized-max1024.pi.opb.msat.wcnf,260
logic-synthesis-normalized-prom2.pi.opb.msat.wcnf,287
logic-synthesis-normalized-rot.b.opb.msat.wcnf,116
logic-synthesis-normalized-sao2.b.opb.msat.wcnf,25
mbd-b15_C-mbd14-0330.wcnf,20
mbd-b17_C-mbd14-0253.wcnf,24
mbd-b20_C-mbd14-0213.wcnf,22
mbd-b20_C-mbd14-0253.wcnf,18
mbd-b20_C-mbd14-0263.wcnf,26
mbd-b20_C-mbd14-0309.wcnf,25
mbd-b20_C-mbd14-0349.wcnf,22
mbd-b21_C-mbd14-0227.wcnf,24
mbd-b21_C-mbd14-0230.wcnf,21
mbd-b21_C-mbd14-0233.wcnf,21
mbd-b21_C-mbd14-0298.wcnf,21
mbd-b21_C-mbd14-0387.wcnf,20
mbd-b21_C-mbd14-0399.wcnf,23
mbd-b22_C-mbd14-0210.wcnf,26
min-fill-MinFill_R0_myciel3.wcnf,10
min-fill-MinFill_R10_anna.wcnf,37
min-fill-MinFill_R12_miles250.wcnf,41
min-fill-MinFill_R3_david.wcnf,61
min-fill-MinFill_R5_jean.wcnf,11
mqc-10tree1002posib.wcnf,3
mqc-10tree102p.wcnf,4
mqc-10tree102posib.wcnf,4
mqc-10tree410p.wcnf,21
mqc-10tree430p.wcnf,63
mqc-10tree701p.wcnf,2
mqc-10tree705posib.wcnf,10
mqc-10tree802p-nlogencdr.wcnf,4
mqc-10tree802p.wcnf,4
mqc-10tree802posib.wcnf,4
mqc-10tree805posib.wcnf,10
mqc-10tree820p.wcnf,42
mqc-15tree201p.wcnf,13
mqc-15tree801p-nencdr.wcnf,13
mqc-15tree801p.wcnf,13
optic-gen_add_4_991.wcnf,54
optic-gen_add_5_991.wcnf,78
optic-gen_add_5_carry_299.wcnf,948
optic-gen_alldiff_3_cook_33.wcnf,22
optic-gen_alldiff_3_cook_991.wcnf,17
optic-gen_alldiff_4_991.wcnf,28
optic-gen_cvc-add3-carry2-gadget_399.wcnf,51
optic-gen_cvc-mult4_4_9999.wcnf,98
optic-gen_mult_3_5_399.wcnf,124
optic-gen_mult_4_5_299.wcnf,1106
optic-gen_mult_4_6_299.wcnf,2424
optic-gen_square_5_33.wcnf,135
optimizing-BDDs-anneal-un-wcnf_incomplete_improved_1_2019_5.wcnf,121
optimizing-BDDs-audiology-un-wcnf_incomplete_improved_1_2019_3.wcnf,7
optimizing-BDDs-audiology-un-wcnf_incomplete_improved_1_2019_4.wcnf,5
optimizing-BDDs-australian-credit-un-wcnf_incomplete_improved_1_2019_5.wcnf,73
optimizing-BDDs-breast-cancer-un-wcnf_incomplete_improved_1_2019_7.wcnf,21
optimizing-BDDs-car-un-wcnf_incomplete_improved_1_2019_2.wcnf,250
optimizing-BDDs-car-un-wcnf_incomplete_improved_1_2019_7.wcnf,90
optimizing-BDDs-heart-cleveland-un-wcnf_incomplete_improved_1_2019_9.wcnf,11
optimizing-BDDs-hypothyroid-un-wcnf_incomplete_improved_1_2019_5.wcnf,56
optimizing-BDDs-hypothyroid-un-wcnf_incomplete_improved_1_2019_7.wcnf,54
optimizing-BDDs-kr-vs-kp-un-wcnf_incomplete_improved_1_2019_4.wcnf,189
optimizing-BDDs-kr-vs-kp-un-wcnf_incomplete_improved_1_2019_8.wcnf,158
optimizing-BDDs-lymph-un-wcnf_incomplete_improved_1_2019_7.wcnf,4
optimizing-BDDs-mushroom-un-wcnf_incomplete_improved_1_2019_4.wcnf,112
optimizing-BDDs-mushroom-un-wcnf_incomplete_improved_1_2019_5.wcnf,108
optimizing-BDDs-primary-tumor-un-wcnf_incomplete_improved_1_2019_2.wcnf,58
optimizing-BDDs-primary-tumor-un-wcnf_incomplete_improved_1_2019_9.wcnf,27
optimizing-BDDs-soybean-un-wcnf_incomplete_improved_1_2019_6.wcnf,23
optimizing-BDDs-splice-1-un-wcnf_incomplete_improved_1_2019_4.wcnf,333
optimizing-BDDs-splice-1-un-wcnf_incomplete_improved_1_2019_5.wcnf,360
optimizing-BDDs-tic-tac-toe-un-wcnf_incomplete_improved_1_2019_6.wcnf,165
optimizing-BDDs-vote-un-wcnf_incomplete_improved_1_2019_7.wcnf,4
optimizing-BDDs-vote-un-wcnf_incomplete_improved_1_2019_8.wcnf,2
planning-bnn-navigation_3x3_4.wcnf,4
planning-bnn-navigation_3x3_6.wcnf,4
planning-bnn-navigation_4x4_5.wcnf,5
planning-bnn-sysadmin_5_4.wcnf,7
program-disambiguation-Q22_YESNO_1.wcnf,6
program-disambiguation-Q24_YESNO_2.wcnf,1
program-disambiguation-Q46_YESNO_2.wcnf,1
program-disambiguation-Q46_YESNO_3.wcnf,1
program-disambiguation-Q50_YESNO_5.wcnf,1
program-disambiguation-Q9_YESNO_2.wcnf,1
protein_ins-1bpi_.2knt_.g.wcnf.t.wcnf,35
protein_ins-1bpi_.5pti_.g.wcnf.t.wcnf,29
protein_ins-1knt_.1bpi_.g.wcnf.t.wcnf,35
protein_ins-1knt_.2knt_.g.wcnf.t.wcnf,16
protein_ins-1knt_.5pti_.g.wcnf.t.wcnf,29
protein_ins-1vii_.1cph_.g.wcnf.t.wcnf,7
protein_ins-2knt_.5pti_.g.wcnf.t.wcnf,32
protein_ins-3ebx_.1era_.g.wcnf.t.wcnf,34
protein_ins-3ebx_.6ebx_.g.wcnf.t.wcnf,23
protein_ins-6ebx_.1era_.g.wcnf.t.wcnf,30
protein_ins-p1.wcnf.t.wcnf,35
protein_ins-sandiaprotein.g.wcnf.t.wcnf,28
pseudoBoolean-normalized-aim-200-6_0-yes1-1.opb.msat.wcnf,200
pseudoBoolean-normalized-aim-200-6_0-yes1-4.opb.msat.wcnf,200
pseudoBoolean-normalized-g15x15.opb.msat.wcnf,53
pseudoBoolean-normalized-g4x4.opb.msat.wcnf,4
pseudoBoolean-normalized-g9x3.opb.msat.wcnf,7
pseudoBoolean-normalized-g9x9.opb.msat.wcnf,20
pseudoBoolean-normalized-par16-2.opb.msat.wcnf,1015
pseudoBoolean-normalized-par16-5.opb.msat.wcnf,1015
pseudoBoolean-normalized-par8-2.opb.msat.wcnf,350
pseudoBoolean-normalized-par8-4.opb.msat.wcnf,350
pseudoBoolean-normalized-par8-5.opb.msat.wcnf,350
pseudoBoolean-normalized-ssa7552-158.opb.msat.wcnf,1327
pseudoBoolean-normalized-ssa7552-159.opb.msat.wcnf,1327
railway-transport-dp43.wcnf,47
railway-transport-p15.wcnf,5
ramsey-ram_k3_n11.ra0.wcnf,7
ramsey-ram_k3_n15.ra0.wcnf,30
reversi-rev44-2.wcnf,16
reversi-rev44-4.wcnf,14
reversi-rev44-6.wcnf,11
reversi-rev66-10.wcnf,23
reversi-rev66-6.wcnf,32
reversi-rev66-62.wcnf,2
reversi-rev66-8.wcnf,30
rna-alignment-k50-23-49.rna.pre.wcnf,536
rna-alignment-k50-40-60.rna.pre.wcnf,511
rna-alignment-random-same-7.rna.pre.wcnf,272
routing-normalized-s3-3-3-1pb.wcnf,36
routing-normalized-s3-3-3-4pb.opb.wcnf,36
routing-normalized-s3-3-3-4pb.wcnf,36
routing-normalized-s3-3-3-5pb.wcnf,34
routing-normalized-s4-4-3-10pb.wcnf,70
routing-normalized-s4-4-3-1pb.wcnf,62
routing-normalized-s4-4-3-2pb.opb.wcnf,64
routing-normalized-s4-4-3-3pb.wcnf,62
routing-normalized-s4-4-3-4pb.opb.wcnf,60
routing-normalized-s4-4-3-4pb.wcnf,60
routing-normalized-s4-4-3-5pb.opb.wcnf,60
routing-normalized-s4-4-3-6pb.opb.wcnf,66
routing-normalized-s4-4-3-6pb.wcnf,66
routing-normalized-s4-4-3-8pb.wcnf,36
routing-normalized-s4-4-3-9pb.opb.wcnf,68
scheduling-cnf_10_center.wcnf,159
scheduling-cnf_12_center.wcnf,237
setcover-sts-data.135.wcnf,103
setcover-sts-data.243.wcnf,198
setcover-sts-data.405.wcnf,336
setcover-sts-data.729.wcnf,617
tpr-b14-s_PathRelaxation_FS_14.wcnf,75
tpr-b14-s_PathRelaxation_FS_35.wcnf,74
tpr-b14-s_PathRelaxation_FS_39.wcnf,77
tpr-b14-s_PathRelaxation_Set_FS_10.wcnf,75
tpr-b18-s_PathRelaxation_Set_FS_3.wcnf,145
tpr-b18-s_PathRelaxation_Set_FS_41.wcnf,111
tpr-b20-s_PathRelaxation_Set_FS_13.wcnf,83
tpr-b20-s_PathRelaxation_Set_FS_22.wcnf,83
tpr-b20-s_PathRelaxation_Set_FS_30.wcnf,83
tpr-b20-s_PathRelaxation_Set_FS_33.wcnf,83
tpr-b20-s_PathRelaxation_Set_FS_40.wcnf,83
tpr-b20-s_PathRelaxation_Set_FS_8.wcnf,83
tpr-b21-s_PathRelaxation_FS_4.wcnf,92
tpr-b21-s_PathRelaxation_Set_FS_14.wcnf,88
treewidth-computation-TWComp_barle_N48.wcnf,7
treewidth-computation-TWComp_barley-pp_N26.wcnf,7
treewidth-computation-TWComp_barley2_N48.wcnf,7
treewidth-computation-TWComp_celar09pp_N67.wcnf,7
treewidth-computation-TWComp_david-pp_N29.wcnf,13
treewidth-computation-TWComp_mainuk_N48.wcnf,7
treewidth-computation-TWComp_myciel4_N23.wcnf,10
treewidth-computation-TWComp_oesoca4_N42.wcnf,3
treewidth-computation-TWComp_pathfinder_N109.wcnf,6
treewidth-computation-TWComp_win95pts_N76.wcnf,8
uaq-uaq-nr-nr130-nc43-n3-k2-rpp4-ppr2-plb50.wcnf,43
uaq-uaq-nr-nr230-nc76-n3-k2-rpp4-ppr2-plb50.wcnf,58
uaq-uaq-nr-nr240-nc80-n3-k2-rpp4-ppr2-plb50.wcnf,63
uaq-uaq-nr-nr270-nc90-n3-k2-rpp4-ppr2-plb50.wcnf,56
uaq-uaq-nr-nr300-nc100-n3-k2-rpp4-ppr2-plb50.wcnf,67
uaq-uaq-nr-nr310-nc103-n3-k2-rpp4-ppr2-plb50.wcnf,72
uaq-uaq-nr-nr500-nc166-n3-k2-rpp4-ppr2-plb50.wcnf,63
uaq-uaq-plb-nr250-nc83-n5-k2-rpp3-ppr5-plb110.wcnf,77
uaq-uaq-plb-nr250-nc83-n5-k2-rpp3-ppr5-plb120.wcnf,81
uaq-uaq-rpp-nr100-nc33-n3-k2-rpp11-ppr2-plb20.wcnf,53
uaq-uaq-rpp-nr100-nc33-n3-k2-rpp13-ppr2-plb20.wcnf,59
uaq-uaq-rpp-nr100-nc33-n3-k2-rpp16-ppr2-plb20.wcnf,62
uaq-uaq-rpp-nr100-nc33-n3-k2-rpp17-ppr2-plb20.wcnf,67
uaq-uaq-rpp-nr100-nc33-n3-k2-rpp23-ppr2-plb20.wcnf,72
uaq-uaq-rpp-nr100-nc33-n3-k2-rpp8-ppr2-plb20.wcnf,49
vpa-UAutomizer_AliasDarteFeautrierGonnord-SAS2010-speedpldi2_true-termination_true-no-overflow.c_Abstraction1.wcnf,201
vpa-UAutomizer_Avery-FLOPS2006-Table1_true-termination_true-no-overflow.c_Abstraction1.wcnf,145
vpa-UAutomizer_Fibonacci05_false-unreach-call_true-no-overflow_true-termination.c_Abstraction1.wcnf,1580
vpa-UAutomizer_LexIndexValue-Pointer_true-termination_true-valid-memsafety.c_Abstraction1.wcnf,1757
vpa-UAutomizer_McCarthy91_Iteration_true-termination_true-valid-memsafety.c_Abstraction1.wcnf,222
vpa-UAutomizer_NO_01_false-termination_true-no-overflow.c_Abstraction1.wcnf,54
vpa-UAutomizer_NestedRecursion_2b_false-termination_true-valid-memsafety.c_Abstraction2.wcnf,5018
vpa-UAutomizer_array01-alloca_true-termination.c.i_Abstraction2.wcnf,888
vpa-UAutomizer_array20_alloca_false-termination.c.i_Abstraction1.wcnf,883
vpa-UAutomizer_count_up_alloca_true-termination.c.i_Abstraction1.wcnf,808
vpa-UAutomizer_cstrspn_mixed_alloca_true-termination.c.i_Abstraction4.wcnf,2072
vpa-UAutomizer_invert_string_false-unreach-call_true-termination.i_Abstraction1.wcnf,1190
vpa-UAutomizer_ll_append-alloca_false-termination.c.i_Abstraction1.wcnf,4166
vpa-UAutomizer_ll_search-alloca_true-termination.c.i_Abstraction1.wcnf,939
vpa-UAutomizer_trex01_false-unreach-call_true-termination.i_Abstraction3.wcnf,1375
xai-mindset2-auto.wcnf,114
xai-mindset2-bnn-last-layer-f10.wcnf,1120
xai-mindset2-cars.wcnf,58
xai-mindset2-cloud.wcnf,254
xai-mindset2-corral.wcnf,12
xai-mindset2-hayes-roth.wcnf,50
xai-mindset2-irish.wcnf,11
xai-mindset2-lupus.wcnf,111
xai-mindset2-tae.wcnf,196
CSG_wt-CSG140-140-46.wcnf,16960
CSG_wt-CSG140-140-6.wcnf,52385
CSG_wt-CSG150-150-55.wcnf,27533
CSG_wt-CSG40-40-95.wcnf,8847
CSG_wt-CSG60-60-88.wcnf,7714
CSG_wt-CSGNaive140-140-0.wcnf,18185
CSG_wt-CSGNaive140-140-6.wcnf,56309
CSG_wt-CSGNaive150-150-55.wcnf,30495
CSG_wt-CSGNaive60-60-53.wcnf,9829
CSG_wt-CSGNaive70-70-91.wcnf,11177
MaxSATQueriesinInterpretableClassifiers_wt-compas_test_1_CNF_3_15.wcnf,5914
MaxSATQueriesinInterpretableClassifiers_wt-compas_test_2_CNF_4_5.wcnf,1454
MaxSATQueriesinInterpretableClassifiers_wt-compas_train_0_CNF_3_5.wcnf,10469
MaxSATQueriesinInterpretableClassifiers_wt-compas_train_1_DNF_1_15.wcnf,34593
MaxSATQueriesinInterpretableClassifiers_wt-credit_train_8_CNF_5_20.wcnf,96740
MaxSATQueriesinInterpretableClassifiers_wt-ilpd_test_1_CNF_4_5.wcnf,74
MaxSATQueriesinInterpretableClassifiers_wt-iris_train_0_DNF_5_20.wcnf,92
MaxSATQueriesinInterpretableClassifiers_wt-pima_test_1_CNF_4_15.wcnf,393
MaxSATQueriesinInterpretableClassifiers_wt-tictactoe_test_2_CNF_2_15.wcnf,216
MaxSATQueriesinInterpretableClassifiers_wt-titanic_test_6_CNF_3_5.wcnf,156
MaxSATQueriesinInterpretableClassifiers_wt-toms_test_2_CNF_3_20.wcnf,133
MaxSATQueriesinInterpretableClassifiers_wt-toms_test_3_CNF_1_20.wcnf,1308
MaxSATQueriesinInterpretableClassifiers_wt-transfusion_test_7_DNF_3_5.wcnf,96
MaxSATQueriesinInterpretableClassifiers_wt-wdbc_test_5_DNF_1_15.wcnf,49
MinimumWeightDominatingSetProblem_wt-channel-500x100x100-b050.wcnf,26717605
MinimumWeightDominatingSetProblem_wt-delaunay_n24.wcnf,208226551
MinimumWeightDominatingSetProblem_wt-hugebubbles-00020.wcnf,597674280
MinimumWeightDominatingSetProblem_wt-inf-road-usa.wcnf,755673060
MinimumWeightDominatingSetProblem_wt-rgg_n_2_24_s0.wcnf,34317099
MinimumWeightDominatingSetProblem_wt-sc-rel9.wcnf,11714532
ParametricRBACMaintenance_mse20_wt-role_domino_multiple_0.1_8.wcnf,39876
ParametricRBACMaintenance_mse20_wt-role_domino_multiple_0.2_0.wcnf,66679
ParametricRBACMaintenance_mse20_wt-role_domino_multiple_0.5_1.wcnf,141495
ParametricRBACMaintenance_mse20_wt-role_domino_multiple_0.6_8.wcnf,157083
ParametricRBACMaintenance_mse20_wt-role_smallcomp_multiple_0.0_2.wcnf,40896
ParametricRBACMaintenance_mse20_wt-role_smallcomp_multiple_0.0_3.wcnf,25980
ParametricRBACMaintenance_mse20_wt-role_smallcomp_multiple_0.7_2.wcnf,277373
ParametricRBACMaintenance_mse20_wt-role_smallcomp_multiple_0.7_6.wcnf,252179
ParametricRBACMaintenance_mse20_wt-role_smallcomp_multiple_0.8_1.wcnf,350461
ParametricRBACMaintenance_mse20_wt-role_university_multiple_0.1_1.wcnf,59348
ParametricRBACMaintenance_mse20_wt-role_university_multiple_0.4_7.wcnf,170778
ParametricRBACMaintenance_mse20_wt-role_university_multiple_0.5_4.wcnf,201580
ParametricRBACMaintenance_mse20_wt-role_university_multiple_0.5_5.wcnf,179422
ParametricRBACMaintenance_mse20_wt-role_university_multiple_0.5_7.wcnf,175138
Security-CriticalCyber-PhysicalComponents_wt-test13--n-5000.wcnf,100
Security-CriticalCyber-PhysicalComponents_wt-test15--n-5000.wcnf,16
Security-CriticalCyber-PhysicalComponents_wt-test17--n-5000.wcnf,7
Security-CriticalCyber-PhysicalComponents_wt-test2--n-5000.wcnf,3
Security-CriticalCyber-PhysicalComponents_wt-test34--n-10000.wcnf,3
Security-CriticalCyber-PhysicalComponents_wt-test35--n-10000.wcnf,8
Security-CriticalCyber-PhysicalComponents_wt-test40--n-10000.wcnf,1
Security-CriticalCyber-PhysicalComponents_wt-test43--n-15000.wcnf,6
Security-CriticalCyber-PhysicalComponents_wt-test52--n-15000.wcnf,49
Security-CriticalCyber-PhysicalComponents_wt-test54--n-15000.wcnf,45
Security-CriticalCyber-PhysicalComponents_wt-test57--n-15000.wcnf,11
Security-CriticalCyber-PhysicalComponents_wt-test63--n-20000.wcnf,14
Security-CriticalCyber-PhysicalComponents_wt-test66--n-20000.wcnf,1
Security-CriticalCyber-PhysicalComponents_wt-test68--n-20000.wcnf,20
Security-CriticalCyber-PhysicalComponents_wt-test75--n-20000.wcnf,5
abstraction-refinement_wt-polysite-lusearch.wcnf,421456
auctions_wt-cat_paths_60_100_0002.txt.wcnf,63604
auctions_wt-cat_paths_60_130_0002.txt.wcnf,71385
auctions_wt-cat_paths_60_150_0005.txt.wcnf,112036
auctions_wt-cat_paths_60_70_0003.txt.wcnf,44555
auctions_wt-cat_paths_60_90_0007.txt.wcnf,58739
auctions_wt-cat_reg_60_140_0002.txt.wcnf,82680
auctions_wt-cat_reg_60_150_0002.txt.wcnf,109386
auctions_wt-cat_reg_60_160_0005.txt.wcnf,99819
auctions_wt-cat_reg_60_230_0003.txt.wcnf,117655
auctions_wt-cat_sched_60_100_0004.txt.wcnf,60696
auctions_wt-cat_sched_60_130_0000.txt.wcnf,108599
auctions_wt-cat_sched_60_130_0002.txt.wcnf,81955
auctions_wt-cat_sched_60_170_0003.txt.wcnf,169415
auctions_wt-cat_sched_60_190_0000.txt.wcnf,152878
auctions_wt-cat_sched_60_70_0003.txt.wcnf,61169
causal-discovery_wt-causal_Diabetes_8_1000.wcnf,54543894
causal-discovery_wt-causal_Horse.23_7_300.wcnf,98964
causal-discovery_wt-causal_Meta_7_528.wcnf,55120
causal-discovery_wt-causal_Water_7_380.wcnf,414473
causal-discovery_wt-causal_hailfinder_7_100.wcnf,2036684
causal-discovery_wt-causal_hailfinder_8_10000.wcnf,115149390
causal-discovery_wt-causal_n6_i10_N500_uai14_log_int.wcnf,183312821
correlation-clustering_wt-Rounded_CorrelationClustering_Protein1_BINARY_N300.wcnf,18376643
correlation-clustering_wt-Rounded_CorrelationClustering_Protein1_BINARY_N320.wcnf,19713734
correlation-clustering_wt-Rounded_CorrelationClustering_Protein1_TRANSITIVE_N150.wcnf,5099274
correlation-clustering_wt-Rounded_CorrelationClustering_Protein2_BINARY_N380.wcnf,37207438
correlation-clustering_wt-Rounded_CorrelationClustering_Protein4_BINARY_N320.wcnf,12791810
correlation-clustering_wt-Rounded_CorrelationClustering_Vowel_BINARY_N700_D0.200.wcnf,72872135
correlation-clustering_wt-Rounded_CorrelationClustering_Vowel_BINARY_N800_D0.200.wcnf,85899691
css-refactoring_wt-amazon.dimacs.wcnf,113575
css-refactoring_wt-archlinux.dimacs.wcnf,11744
css-refactoring_wt-dblp.dimacs.wcnf,25014
css-refactoring_wt-ebay.dimacs.wcnf,123941
css-refactoring_wt-facebook1.dimacs.wcnf,45581
css-refactoring_wt-github.dimacs.wcnf,187405
css-refactoring_wt-guardian.dimacs.wcnf,160777
css-refactoring_wt-londonist.dimacs.wcnf,70703
css-refactoring_wt-openstreetmap.dimacs.wcnf,65915
css-refactoring_wt-wikipedia.dimacs.wcnf,42676
css-refactoring_wt-youtube.dimacs.wcnf,227167
dalculus_wt-f1-DataDisplay_0_order4.seq-A-2-2-irabcde.wcnf,2220415
dalculus_wt-f1-DataDisplay_0_order4.seq-A-3-1-EDCBAir.wcnf,6240245
dalculus_wt-f1-DataDisplay_0_order4.seq-A-3-2-EDCBAir.wcnf,6247037
dalculus_wt-f1-DataDisplay_0_order4.seq-A-3-combined-irEDCBA.wcnf,5986663
dalculus_wt-f1-DataDisplay_0_order4.seq-B-2-1-EDCBAir.wcnf,5876811
dalculus_wt-f1-DataDisplay_0_order4.seq-B-2-1-irEDCBA.wcnf,2271302
dalculus_wt-f1-DataDisplay_0_order4.seq-B-2-2-irabcde.wcnf,2215743
dalculus_wt-f1-DataDisplay_0_order4.seq-B-2-combined-abcdeir.wcnf,53533
dalculus_wt-f1-DataDisplay_0_order4.seq-B-3-2-irEDCBA.wcnf,5985236
dalculus_wt-f49-DC_TotalLoss.seq-A-3-2-EDCBAir.wcnf,119591487863
dalculus_wt-f49-DC_TotalLoss.seq-A-3-combined-EDCBAir.wcnf,119565855313
dalculus_wt-f49-DC_TotalLoss.seq-B-2-2-irabcde.wcnf,14734230386
dalculus_wt-f49-DC_TotalLoss.seq-B-2-combined-abcdeir.wcnf,44321234
dalculus_wt-f49-DC_TotalLoss.seq-B-3-combined-EDCBAir.wcnf,117355113043
dalculus_wt-f49-DC_TotalLoss.seq-B-3-combined-irEDCBA.wcnf,87221947078
decision-tree-anneal-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_3.wcnf,284
decision-tree-anneal-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_5.wcnf,487
decision-tree-australian-credit-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_5.wcnf,369
decision-tree-heart-cleveland-un-formula_0.8_2021_atleast_127_max-6_reduced_incomplete_adaboost_2.wcnf,36
decision-tree-heart-cleveland-un-formula_0.8_2021_atleast_15_max-3_reduced_incomplete_adaboost_4.wcnf,93
decision-tree-heart-cleveland-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_4.wcnf,83
decision-tree-heart-cleveland-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_6.wcnf,139
decision-tree-primary-tumor-un-formula_0.8_2021_atleast_127_max-6_reduced_incomplete_adaboost_2.wcnf,53
decision-tree-primary-tumor-un-formula_0.8_2021_atleast_127_max-6_reduced_incomplete_adaboost_4.wcnf,103
decision-tree-primary-tumor-un-formula_0.8_2021_atleast_15_max-3_reduced_incomplete_adaboost_2.wcnf,70
decision-tree-primary-tumor-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_4.wcnf,119
decision-tree-primary-tumor-un-formula_0.8_2021_atleast_63_max-5_reduced_incomplete_adaboost_6.wcnf,255
decision-tree-tic-tac-toe-un-formula_0.8_2021_atleast_15_max-3_reduced_incomplete_adaboost_2.wcnf,227
decision-tree-tic-tac-toe-un-formula_0.8_2021_atleast_15_max-3_reduced_incomplete_adaboost_3.wcnf,355
decision-tree-tic-tac-toe-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_2.wcnf,179
drmx-cryptogen_wt-geffe128_0.wcnf,800
drmx-cryptogen_wt-geffe128_1.wcnf,812
drmx-cryptogen_wt-geffe128_2.wcnf,800
drmx-cryptogen_wt-geffe128_3.wcnf,812
drmx-cryptogen_wt-geffe128_4.wcnf,814
drmx-cryptogen_wt-threshold128_0.wcnf,809
drmx-cryptogen_wt-threshold128_7.wcnf,810
drmx-cryptogen_wt-wolfram72_1.wcnf,9288
